label,char_count,word_count,avg_word_length,sentence_count,avg_sentence_length,unique_word_count,stop_word_count,unique_word_ratio,punc_count,punc_ratio,question_count,exclamation_count,digit_count,capital_count,repeat_word_count,unique_bigram_count,unique_trigram_count,unique_fourgram_count
human,1430,249,4.899598393574297,9,158.0,116,78,0.46586345381526106,40,0.027972027972027972,0,0,49,95,30,175,192,196
human,1706,327,4.363914373088685,14,120.92857142857143,155,125,0.4740061162079511,50,0.029308323563892145,0,0,54,54,28,250,261,260
human,912,180,4.177777777777778,7,129.28571428571428,92,55,0.5111111111111111,23,0.025219298245614034,0,0,29,45,19,133,143,143
ai,477,90,4.411111111111111,6,78.5,52,34,0.5777777777777777,10,0.020964360587002098,0,0,14,22,13,73,73,72
human,960,182,4.467032967032967,10,95.1,105,55,0.5769230769230769,32,0.03333333333333333,0,0,10,48,21,145,146,145
human,1033,185,4.745945945945946,6,171.33333333333334,98,57,0.5297297297297298,28,0.027105517909002903,0,0,19,56,27,137,142,145
human,1058,183,4.890710382513661,9,116.11111111111111,68,65,0.37158469945355194,29,0.027410207939508508,0,0,59,52,23,118,128,133
ai,876,166,4.36144578313253,8,108.375,89,61,0.536144578313253,15,0.017123287671232876,0,0,12,19,26,139,144,145
ai,280,50,4.68,3,92.0,34,17,0.68,5,0.017857142857142856,0,0,4,16,8,42,42,41
ai,302,62,3.9516129032258065,3,99.0,43,22,0.6935483870967742,7,0.023178807947019868,0,0,5,15,9,51,51,50
ai,604,116,4.293103448275862,6,99.66666666666667,53,51,0.45689655172413796,10,0.016556291390728478,0,0,0,22,23,79,83,84
ai,703,136,4.257352941176471,7,99.28571428571429,66,49,0.4852941176470588,14,0.01991465149359886,0,0,42,39,17,101,107,106
human,1106,197,4.8578680203045685,5,220.4,84,49,0.4263959390862944,45,0.0406871609403255,0,0,24,73,24,132,138,138
human,1834,362,4.157458563535911,19,95.52631578947368,130,155,0.35911602209944754,43,0.023446019629225736,0,0,50,48,43,247,291,301
human,1882,329,4.86322188449848,11,170.1818181818182,145,123,0.44072948328267475,44,0.023379383634431455,0,0,0,34,49,257,279,281
human,1295,237,4.6118143459915615,9,142.77777777777777,106,74,0.4472573839662447,44,0.03397683397683398,0,0,16,95,32,170,178,181
ai,1024,191,4.476439790575916,10,101.1,91,60,0.47643979057591623,27,0.0263671875,0,0,48,50,28,133,143,146
ai,795,142,4.704225352112676,5,157.8,85,61,0.5985915492957746,14,0.01761006289308176,0,0,0,15,17,117,124,124
human,983,182,4.516483516483516,7,139.57142857142858,107,70,0.5879120879120879,20,0.02034587995930824,0,0,19,26,20,152,154,153
ai,561,103,4.572815533980583,6,92.5,57,33,0.5533980582524272,14,0.024955436720142603,0,0,0,23,14,82,86,86
human,1102,196,4.73469387755102,9,121.55555555555556,103,76,0.5255102040816326,31,0.028130671506352088,0,0,4,24,30,156,160,160
ai,1172,213,4.605633802816901,8,145.375,104,72,0.48826291079812206,29,0.024744027303754267,0,0,45,58,27,157,165,165
ai,811,170,4.08235294117647,7,114.71428571428571,73,47,0.4294117647058823,44,0.05425400739827373,0,0,39,39,22,111,113,112
ai,430,79,4.518987341772152,5,84.6,41,25,0.5189873417721519,14,0.03255813953488372,0,0,33,21,13,57,58,57
ai,506,102,4.019607843137255,4,125.75,47,38,0.46078431372549017,12,0.023715415019762844,0,0,4,24,16,73,81,85
human,1917,461,3.507592190889371,16,118.6875,177,138,0.3839479392624729,155,0.08085550339071466,0,1,47,103,45,276,295,298
human,922,171,4.514619883040936,8,114.375,94,64,0.5497076023391813,20,0.021691973969631236,0,0,0,41,20,140,149,149
human,1150,200,4.865,7,163.42857142857142,93,75,0.465,22,0.019130434782608695,0,0,14,7,31,159,169,170
human,946,187,4.144385026737968,10,92.9,96,74,0.5133689839572193,23,0.024312896405919663,0,0,8,37,21,144,157,157
human,1076,200,4.46,10,106.6,112,75,0.56,20,0.01858736059479554,0,0,26,42,23,164,169,169
human,1024,189,4.544973544973545,12,84.41666666666667,95,64,0.5026455026455027,24,0.0234375,0,0,9,49,23,149,157,157
ai,1349,260,4.2846153846153845,15,88.73333333333333,112,103,0.4307692307692308,28,0.020756115641215715,0,0,38,49,33,192,210,214
ai,1321,273,4.131868131868132,13,100.46153846153847,123,80,0.45054945054945056,63,0.04769114307342922,0,0,28,92,29,184,195,196
human,1401,278,4.223021582733813,11,126.45454545454545,114,85,0.41007194244604317,45,0.032119914346895075,0,0,26,104,36,193,213,219
human,1240,237,4.362869198312236,8,154.125,135,88,0.569620253164557,30,0.024193548387096774,0,0,4,53,28,199,204,203
ai,585,106,4.622641509433962,5,116.0,53,38,0.5,11,0.018803418803418803,0,0,32,22,17,78,82,81
ai,450,82,4.597560975609756,6,73.66666666666667,46,29,0.5609756097560976,11,0.024444444444444446,0,0,12,15,10,63,65,65
ai,730,130,4.707692307692308,6,120.5,57,52,0.43846153846153846,15,0.02054794520547945,0,0,4,16,22,87,97,103
human,1475,285,4.326315789473684,14,103.78571428571429,135,88,0.47368421052631576,47,0.031864406779661014,0,0,18,78,40,209,228,229
human,1430,223,5.479820627802691,1,1430.0,112,68,0.5022421524663677,29,0.02027972027972028,0,0,12,30,24,175,182,183
ai,482,95,4.178947368421053,5,95.6,45,37,0.47368421052631576,8,0.016597510373443983,0,0,45,26,17,66,70,70
ai,661,113,5.0,6,109.16666666666667,58,37,0.5132743362831859,18,0.02723146747352496,0,0,4,17,19,86,90,90
ai,728,138,4.36231884057971,6,120.33333333333333,70,52,0.5072463768115942,15,0.020604395604395604,0,0,11,39,20,104,113,116
ai,754,140,4.514285714285714,9,82.66666666666667,65,48,0.4642857142857143,21,0.027851458885941646,0,0,19,24,22,100,107,109
human,856,171,4.128654970760234,6,141.16666666666666,83,59,0.4853801169590643,31,0.036214953271028034,0,0,12,60,23,127,133,132
human,872,165,4.381818181818182,8,107.5,83,49,0.503030303030303,23,0.026376146788990827,0,0,31,49,22,122,127,128
human,1644,341,3.9560117302052786,14,116.5,134,135,0.39296187683284456,48,0.029197080291970802,0,0,68,73,33,232,262,266
ai,1057,201,4.417910447761194,13,80.15384615384616,78,62,0.3880597014925373,43,0.04068117313150426,0,0,22,40,27,126,139,141
ai,746,166,3.8795180722891565,4,185.5,48,20,0.2891566265060241,64,0.08579088471849866,0,0,0,72,48,51,51,51
ai,1048,186,4.720430107526882,9,115.33333333333333,82,78,0.44086021505376344,22,0.02099236641221374,0,0,18,38,35,140,154,158
ai,1355,267,4.179775280898877,15,89.2,109,94,0.40823970037453183,30,0.02214022140221402,0,0,50,94,42,182,199,207
ai,741,150,4.02,6,122.5,88,63,0.5866666666666667,12,0.016194331983805668,0,0,4,25,23,131,134,134
ai,400,73,4.63013698630137,2,198.5,41,25,0.5616438356164384,15,0.0375,0,0,3,7,10,53,53,53
ai,836,148,4.77027027027027,8,103.375,78,49,0.527027027027027,21,0.025119617224880382,0,0,12,52,26,110,112,112
human,954,185,4.216216216216216,9,105.11111111111111,64,81,0.34594594594594597,20,0.020964360587002098,0,0,29,47,28,122,146,152
ai,1006,210,3.9238095238095236,10,99.5,89,80,0.4238095238095238,32,0.03180914512922465,0,0,27,52,26,144,157,161
human,1308,235,4.723404255319149,9,144.44444444444446,124,66,0.5276595744680851,36,0.027522935779816515,0,0,11,49,23,179,191,191
ai,1204,243,4.242798353909465,14,84.5,95,63,0.39094650205761317,52,0.04318936877076412,0,0,24,64,25,153,168,175
human,1306,256,4.265625,8,162.125,100,73,0.390625,44,0.033690658499234305,0,0,86,51,32,164,175,179
human,1528,265,4.890566037735849,2,763.5,50,10,0.18867924528301888,60,0.03926701570680628,0,0,96,118,10,85,109,128
human,956,172,4.662790697674419,6,158.5,91,49,0.5290697674418605,21,0.021966527196652718,0,0,24,50,26,134,141,142
human,951,179,4.430167597765363,6,157.0,94,51,0.5251396648044693,26,0.027339642481598318,0,0,38,48,23,135,139,138
human,992,194,4.252577319587629,8,123.125,82,74,0.422680412371134,29,0.029233870967741934,0,0,21,50,19,138,153,154
ai,1149,219,4.328767123287672,11,103.18181818181819,90,75,0.410958904109589,25,0.02175805047867711,0,0,64,82,30,151,167,171
ai,1192,243,4.061728395061729,11,107.27272727272727,91,98,0.37448559670781895,32,0.026845637583892617,0,0,0,13,46,139,149,153
ai,1105,226,4.084070796460177,11,99.18181818181819,99,62,0.43805309734513276,50,0.04524886877828054,0,0,62,63,20,147,153,154
human,1444,265,4.615094339622641,8,179.625,126,100,0.47547169811320755,33,0.022853185595567867,0,0,32,67,29,198,207,211
ai,636,128,4.3046875,6,104.66666666666667,60,37,0.46875,34,0.05345911949685535,0,0,8,21,15,86,88,87
human,1439,247,4.910931174089069,10,142.6,124,89,0.5020242914979757,27,0.018763029881862403,0,0,22,28,28,197,210,210
human,977,170,4.852941176470588,7,138.42857142857142,95,59,0.5588235294117647,22,0.022517911975435005,0,0,20,57,19,136,140,139
ai,587,116,4.146551724137931,7,82.71428571428571,59,46,0.5086206896551724,13,0.022146507666098807,0,0,13,21,14,91,98,98
human,1447,255,4.772549019607843,11,130.45454545454547,141,87,0.5529411764705883,27,0.018659295093296474,0,0,12,49,28,216,222,222
human,983,166,4.9879518072289155,6,162.83333333333334,88,74,0.5301204819277109,13,0.013224821973550356,0,0,10,14,24,139,146,147
ai,230,53,3.5660377358490565,3,76.0,34,19,0.6415094339622641,11,0.04782608695652174,0,0,8,16,6,39,38,37
human,1153,209,4.679425837320574,9,127.11111111111111,103,75,0.49282296650717705,36,0.031222896790980052,0,0,39,39,30,155,159,161
human,1635,307,4.4267100977198695,13,124.76923076923077,153,116,0.498371335504886,33,0.02018348623853211,0,0,23,55,32,246,263,263
ai,154,35,3.6285714285714286,3,50.333333333333336,23,14,0.6571428571428571,7,0.045454545454545456,0,0,4,5,4,26,25,24
ai,1232,218,4.720183486238532,12,101.41666666666667,71,89,0.3256880733944954,21,0.017045454545454544,0,0,4,33,38,133,160,173
human,1390,254,4.539370078740157,9,153.22222222222223,125,97,0.4921259842519685,26,0.01870503597122302,0,0,0,9,40,202,217,218
ai,322,57,4.7368421052631575,5,63.4,30,19,0.5263157894736842,6,0.018633540372670808,0,0,0,12,12,40,42,43
human,1299,258,4.224806201550388,8,161.5,136,64,0.5271317829457365,47,0.036181678214010776,0,0,13,96,30,185,194,197
human,956,188,4.202127659574468,9,105.11111111111111,85,72,0.4521276595744681,25,0.02615062761506276,0,0,23,52,19,138,154,154
ai,396,74,4.472972972972973,5,78.2,43,29,0.581081081081081,12,0.030303030303030304,0,0,4,12,9,55,57,57
ai,876,156,4.685897435897436,6,144.66666666666666,89,62,0.5705128205128205,15,0.017123287671232876,0,0,7,19,22,127,132,135
ai,1300,264,4.125,15,85.26666666666667,107,81,0.4053030303030303,50,0.038461538461538464,0,0,32,62,36,181,198,200
human,1740,352,4.073863636363637,11,157.27272727272728,148,138,0.42045454545454547,54,0.03103448275862069,0,0,20,97,47,251,283,287
human,1242,231,4.515151515151516,8,154.375,100,70,0.4329004329004329,40,0.0322061191626409,0,0,22,75,29,157,180,186
human,912,181,4.12707182320442,8,113.0,80,76,0.4419889502762431,26,0.02850877192982456,0,0,21,25,22,136,148,149
ai,794,127,5.433070866141732,6,131.33333333333334,74,36,0.5826771653543307,23,0.028967254408060455,0,0,10,30,13,96,100,99
human,959,176,4.545454545454546,6,159.0,78,75,0.4431818181818182,16,0.016684045881126174,0,0,0,6,27,133,146,149
ai,1382,272,4.341911764705882,12,113.91666666666667,90,90,0.33088235294117646,61,0.04413892908827786,0,0,65,81,35,163,181,188
human,1361,241,4.759336099585062,9,150.33333333333334,122,77,0.5062240663900415,28,0.020573108008817047,0,0,25,41,27,190,201,202
ai,283,54,4.388888888888889,3,93.33333333333333,33,16,0.6111111111111112,11,0.038869257950530034,0,0,8,25,4,39,39,38
human,1113,211,4.402843601895735,11,100.27272727272727,110,59,0.5213270142180095,36,0.03234501347708895,0,0,31,77,27,162,165,165
human,976,191,4.2356020942408374,5,194.4,76,80,0.39790575916230364,28,0.028688524590163935,0,0,16,44,25,131,146,153
ai,630,112,4.705357142857143,5,124.6,71,36,0.6339285714285714,11,0.01746031746031746,0,0,10,20,12,96,96,95
ai,1037,200,4.275,10,102.4,87,85,0.435,24,0.023143683702989394,0,0,15,43,27,144,164,168
ai,596,115,4.260869565217392,7,84.14285714285714,56,55,0.48695652173913045,9,0.015100671140939598,0,0,12,17,20,88,97,100
ai,140,27,4.296296296296297,3,45.666666666666664,20,12,0.7407407407407407,3,0.02142857142857143,0,0,4,8,3,22,21,20
ai,1160,245,3.910204081632653,10,114.8,104,80,0.42448979591836733,43,0.03706896551724138,0,0,86,62,23,155,169,172
ai,1109,213,4.323943661971831,10,109.8,117,82,0.5492957746478874,28,0.025247971145175834,0,0,9,42,25,174,178,178
ai,437,92,3.891304347826087,5,86.4,53,40,0.5760869565217391,11,0.02517162471395881,0,0,4,12,17,75,76,76
human,1061,191,4.670157068062827,7,150.57142857142858,101,61,0.5287958115183246,22,0.020735155513666354,0,0,13,76,23,150,159,160
ai,656,114,4.912280701754386,6,108.0,52,34,0.45614035087719296,17,0.025914634146341462,0,0,5,20,20,76,87,90
ai,682,140,4.0285714285714285,5,135.2,76,42,0.5428571428571428,24,0.03519061583577713,0,0,24,32,17,101,103,104
human,1346,253,4.367588932806324,13,102.61538461538461,127,101,0.5019762845849802,22,0.01634472511144131,0,0,36,52,29,203,219,219
ai,1277,250,4.24,9,140.55555555555554,104,80,0.416,37,0.028974158183241974,0,0,12,90,40,166,181,190
ai,516,91,4.758241758241758,6,85.0,46,36,0.5054945054945055,14,0.027131782945736434,0,0,4,16,13,65,69,71
ai,562,97,4.958762886597938,6,92.5,55,29,0.5670103092783505,18,0.03202846975088968,0,0,4,27,11,75,76,75
ai,346,64,4.484375,4,85.5,40,26,0.625,5,0.014450867052023121,0,0,0,11,9,55,57,56
ai,638,116,4.629310344827586,7,90.0,61,39,0.5258620689655172,20,0.03134796238244514,0,0,23,29,14,82,85,84
human,1454,287,4.080139372822299,3,484.0,140,9,0.4878048780487805,112,0.07702888583218707,0,0,0,147,20,163,171,172
ai,1096,205,4.453658536585366,8,135.875,101,70,0.4926829268292683,24,0.021897810218978103,0,0,12,53,21,158,174,175
human,1947,359,4.5905292479108635,14,138.14285714285714,163,125,0.45403899721448465,60,0.030816640986132512,0,0,44,80,35,268,284,285
ai,673,126,4.531746031746032,8,83.125,65,38,0.5158730158730159,24,0.03566121842496285,0,0,20,28,17,94,94,93
human,1198,239,4.192468619246862,17,69.52941176470588,87,77,0.36401673640167365,47,0.03923205342237062,0,0,71,82,28,146,162,168
human,928,175,4.422857142857143,9,102.22222222222223,90,63,0.5142857142857142,21,0.022629310344827586,0,0,34,35,24,131,138,140
ai,1249,243,4.251028806584362,10,123.7,110,94,0.45267489711934156,28,0.02241793434747798,0,0,26,17,37,187,202,204
ai,1467,251,5.043824701195219,12,121.08333333333333,96,67,0.38247011952191234,47,0.032038173142467624,0,0,17,56,35,153,171,177
ai,658,131,4.106870229007634,6,108.5,71,58,0.5419847328244275,13,0.019756838905775075,0,0,10,26,19,107,113,112
human,1013,195,4.348717948717948,7,143.85714285714286,84,68,0.4307692307692308,29,0.028627838104639685,0,0,16,69,26,142,158,159
human,1253,225,4.76,2,626.0,84,12,0.37333333333333335,65,0.05187549880287311,0,0,108,81,17,122,134,139
ai,723,140,4.257142857142857,6,119.5,71,48,0.5071428571428571,13,0.017980636237897647,0,0,39,44,21,110,115,114
ai,1162,213,4.563380281690141,13,88.15384615384616,95,82,0.4460093896713615,28,0.024096385542168676,0,0,0,39,26,152,172,178
human,910,168,4.529761904761905,7,129.14285714285714,90,61,0.5357142857142857,21,0.023076923076923078,0,0,12,31,22,132,139,139
ai,969,187,4.315508021390374,10,95.6,83,66,0.44385026737967914,32,0.033023735810113516,0,0,24,67,26,129,139,143
ai,831,166,4.102409638554217,6,137.5,75,74,0.45180722891566266,19,0.02286401925391095,0,0,16,24,32,120,131,134
human,1971,405,4.0320987654320986,19,102.78947368421052,189,159,0.4666666666666667,64,0.032470826991374935,0,0,6,41,51,313,333,335
human,1426,275,4.2690909090909095,12,117.91666666666667,124,111,0.4509090909090909,33,0.02314165497896213,0,0,68,62,31,199,221,225
ai,1077,199,4.527638190954774,8,133.5,91,76,0.457286432160804,23,0.02135561745589601,0,0,4,47,28,141,159,167
ai,759,147,4.36734693877551,6,125.5,83,54,0.564625850340136,27,0.03557312252964427,0,0,4,24,15,116,116,115
human,1091,198,4.252525252525253,5,217.4,85,31,0.4292929292929293,72,0.06599450045829514,0,0,20,86,18,114,119,120
human,985,188,4.425531914893617,4,245.5,84,61,0.44680851063829785,36,0.03654822335025381,0,0,10,67,23,126,138,141
human,1126,221,4.244343891402715,8,139.875,99,73,0.4479638009049774,35,0.03108348134991119,0,0,30,46,30,167,172,172
human,1035,208,4.110576923076923,8,128.5,115,88,0.5528846153846154,26,0.025120772946859903,0,0,2,34,20,175,179,178
ai,1000,178,4.719101123595506,8,123.875,70,66,0.39325842696629215,22,0.022,0,0,25,63,34,109,121,128
human,1127,248,3.6975806451612905,10,111.8,87,100,0.35080645161290325,55,0.048802129547471165,0,0,68,42,29,153,170,174
human,1103,216,4.300925925925926,12,91.0,101,62,0.4675925925925926,38,0.03445149592021759,0,0,18,64,37,152,161,165
ai,554,112,4.1875,6,91.16666666666667,50,36,0.44642857142857145,21,0.03790613718411552,0,0,6,27,14,77,84,83
human,952,204,3.9166666666666665,6,157.16666666666666,103,58,0.5049019607843137,48,0.05042016806722689,0,0,22,65,24,145,148,147
ai,115,27,3.5185185185185186,2,56.5,15,8,0.5555555555555556,7,0.06086956521739131,0,0,9,5,2,16,15,14
human,1724,316,4.5854430379746836,9,190.66666666666666,152,116,0.4810126582278481,48,0.027842227378190254,0,0,29,50,39,238,253,256
ai,644,123,4.349593495934959,6,106.16666666666667,64,53,0.5203252032520326,14,0.021739130434782608,0,0,9,29,15,96,99,101
human,1192,237,4.1308016877637135,14,84.21428571428571,116,91,0.48945147679324896,26,0.02181208053691275,0,0,18,64,32,181,198,202
ai,640,134,3.91044776119403,7,90.42857142857143,61,42,0.4552238805970149,21,0.0328125,0,0,24,36,24,84,86,87
ai,987,181,4.56353591160221,10,97.5,79,63,0.43646408839779005,23,0.02330293819655522,0,0,56,47,26,129,136,137
ai,459,92,4.076086956521739,6,75.5,37,45,0.40217391304347827,8,0.017429193899782137,0,0,8,29,23,49,55,57
ai,492,88,4.693181818181818,5,97.4,57,33,0.6477272727272727,9,0.018292682926829267,0,0,2,10,12,76,76,75
ai,1000,167,5.1017964071856285,6,165.5,91,53,0.5449101796407185,23,0.023,0,0,4,21,21,130,137,138
human,949,174,4.580459770114943,8,117.75,83,65,0.47701149425287354,28,0.029504741833508957,0,0,20,26,23,125,135,135
ai,386,70,4.642857142857143,4,95.5,37,26,0.5285714285714286,10,0.025906735751295335,0,0,6,24,11,53,56,55
ai,847,154,4.603896103896104,9,93.0,83,60,0.538961038961039,18,0.021251475796930343,0,1,12,37,21,121,128,129
human,930,167,4.682634730538922,5,185.2,87,64,0.5209580838323353,24,0.025806451612903226,0,0,23,30,22,132,136,135
ai,476,96,4.135416666666667,6,78.16666666666667,51,28,0.53125,18,0.037815126050420166,0,0,32,21,12,67,67,66
ai,587,114,4.298245614035087,7,82.71428571428571,61,40,0.5350877192982456,18,0.030664395229982964,0,0,10,22,17,88,91,92
ai,605,119,4.19327731092437,6,99.83333333333333,58,40,0.48739495798319327,19,0.03140495867768595,0,0,24,25,14,79,88,91
human,1525,241,5.406639004149378,4,380.5,107,72,0.44398340248962653,21,0.01377049180327869,0,0,18,61,35,175,200,205
human,1195,229,4.366812227074236,14,84.35714285714286,79,73,0.34497816593886466,52,0.04351464435146443,0,0,16,102,35,138,155,161
ai,801,157,4.1528662420382165,10,79.0,47,65,0.29936305732484075,12,0.0149812734082397,0,0,4,47,33,71,85,95
ai,1068,202,4.415841584158416,12,87.83333333333333,90,76,0.44554455445544555,32,0.0299625468164794,0,0,28,57,30,143,154,155
human,1446,264,4.621212121212121,10,143.7,122,85,0.4621212121212121,43,0.029737206085753802,0,0,8,31,33,199,214,216
human,1362,252,4.646825396825397,8,169.375,133,76,0.5277777777777778,49,0.035976505139500736,0,0,6,51,30,188,197,198
ai,234,48,4.0,3,77.33333333333333,25,16,0.5208333333333334,10,0.042735042735042736,0,0,0,14,7,34,36,35
human,1437,253,4.766798418972332,10,142.8,119,84,0.47035573122529645,31,0.021572720946416143,0,0,11,81,43,194,214,219
ai,487,89,4.52808988764045,4,120.75,51,42,0.5730337078651685,5,0.01026694045174538,0,0,0,4,17,73,79,80
ai,844,166,4.246987951807229,8,104.375,85,52,0.5120481927710844,29,0.034360189573459717,0,0,36,44,16,121,125,124
human,1359,250,4.528,10,135.0,109,98,0.436,23,0.01692420897718911,0,0,66,74,33,184,201,204
